timestamp,cpu,ram
2025-01-03 13:07:28.282492,23.3,42.6
2025-01-03 13:07:30.285118,22.4,43.9
2025-01-03 13:07:32.286896,28.0,44.9
2025-01-03 13:07:34.289013,27.0,44.9
2025-01-03 13:07:36.291270,23.1,45.8
2025-01-03 13:07:38.294196,20.8,46.0
2025-01-03 13:07:40.297167,21.0,45.4
2025-01-03 13:07:42.298791,19.5,45.4
