timestamp,cpu,ram
2025-01-03 13:08:46.461965,50.0,24.8
2025-01-03 13:08:48.463873,44.7,35.1
2025-01-03 13:08:50.511764,38.5,46.2
2025-01-03 13:08:52.513856,38.9,57.1
2025-01-03 13:08:54.515927,43.2,68.1
2025-01-03 13:08:56.517816,33.3,79.4
2025-01-03 13:08:58.559485,50.9,89.6
2025-01-03 13:09:00.574538,40.0,94.7
