timestamp,cpu,ram
2025-01-03 13:09:02.647408,37.2,23.3
2025-01-03 13:09:04.648857,21.2,24.9
2025-01-03 13:09:06.651456,35.9,26.4
2025-01-03 13:09:08.655118,30.0,28.0
2025-01-03 13:09:10.657125,32.6,28.3
2025-01-03 13:09:12.660109,24.0,27.8
2025-01-03 13:09:14.661855,20.3,28.7
