timestamp,cpu,ram
2025-01-03 13:00:25.771390,86.0,66.8
2025-01-03 13:00:27.773972,50.9,67.7
2025-01-03 13:00:29.776943,49.8,69.4
2025-01-03 13:00:31.779823,66.3,71.8
2025-01-03 13:00:33.782681,48.8,72.1
2025-01-03 13:00:35.785678,46.0,72.2
2025-01-03 13:00:37.787822,70.4,73.6
2025-01-03 13:00:39.790779,66.6,75.3
2025-01-03 13:00:41.792989,50.1,75.7
