timestamp,cpu,ram
2025-01-03 12:56:39.388172,29.7,69.9
2025-01-03 12:56:41.390804,52.1,73.1
2025-01-03 12:56:43.394592,47.7,73.9
2025-01-03 12:56:45.397205,61.0,73.8
2025-01-03 12:56:47.399941,51.7,73.8
2025-01-03 12:56:49.403036,59.9,73.4
2025-01-03 12:56:51.405883,37.3,73.7
2025-01-03 12:56:53.408917,36.0,74.1
2025-01-03 12:56:55.412244,34.4,73.6
2025-01-03 12:56:57.415214,40.8,73.4
2025-01-03 12:56:59.417631,34.9,73.5
